NAME,LATITUDE[deg],LONGITUDE[deg],ALTITUDE[km]
N0464,-30.3519421826359,-64.2035326247586,0.961180653668579
N0465,-15.4537179541559,-71.62714775788,4.74814691427919
N0466,-31.1477438770457,-68.515451210465,1.45229145445199
N0467,-20.9844798957391,-55.7639207095205,0.352685531659319
N0468,-14.648538819304,-63.3645077490548,0.211524981027967
N0469,-31.1806967240203,-48.9558990184478,-5.49104290541967E-05
N0470,-25.6184859981381,-49.7678428613897,0.920745793819436
N0471,-28.7120821981747,-55.2568555793524,0.135161660274395
N0472,-27.550966010639,-62.7770532407225,0.171587060306786
N0473,-27.4063952357072,-67.1428667071475,3.25977168340598
N0474,-22.5831158759459,-58.0978534414423,0.0960205795845884
N0475,-27.7102494121577,-66.5926217021852,0.861860720197825
N0476,-16.757603668914,-71.5163504997345,2.44811327720636
N0477,-23.1997204316313,-64.6591368973996,0.824682692579453
N0478,-17.0239448588919,-50.0879252987858,0.652853638572255
N0479,-29.1560077904984,-65.8672866444882,0.310440935664382
N0480,-35.52843699112,-69.4319705761652,1.38703053673716
N0481,-31.8657404620972,-68.9966304275657,2.69298530585832
N0482,-15.7038033975306,-67.9986079150339,0.796170959785002
N0483,-22.4776911266976,-61.0021832060545,0.203528244912615
N0484,-30.972730122913,-63.4170115714506,0.155396764057102
N0485,-27.103093775922,-68.788824246772,6.33382690028096
N0486,-22.6206593399498,-64.0298158886516,0.558773435627612
N0487,-33.1918578246105,-68.2732074449645,0.649411503709885
N0488,-20.4348522412287,-57.4924090987967,0.0981012139328958
N0489,-32.7159615115337,-55.391159524066,0.168289085895056
N0490,-33.234556263841,-52.2508721186551,0.00818504358939937
N0491,-30.1778246984248,-55.3540887411936,0.172352677628997
N0492,-13.9932832126009,-56.9610962519707,0.491389425657609
N0493,-32.369544088966,-67.7313933773112,0.533440057257271
N0494,-22.8157307788337,-64.4253429983395,0.629511031991377
N0495,-16.2399758506287,-72.6606135205182,1.39192148775799
N0496,-36.7084999585564,-48.413410079532,-0.00378840668667815
N0497,-15.9274620273278,-64.2865154219729,0.220764554696379
N0498,-20.4021023992925,-67.815451770609,3.70277024444163
N0499,-17.0530521818218,-67.6523580956051,3.18986549335055
N0500,-17.799362114025,-49.5042120296528,0.563243197860399
N0501,-13.6701365842345,-67.2661043044953,0.2122404020231
N0502,-33.4947596655203,-67.0214251653857,0.542740854692527
N0503,-21.4719623622354,-60.8277877802624,0.194980178785178
N0504,-15.824492675124,-63.0265129866668,0.268505954242476
N0505,-21.7242846561709,-67.6315357600951,4.92071358389418
N0506,-19.8719637872521,-56.8648482664325,0.114050322126976
N0507,-35.1327303806472,-66.3775648724649,0.399527616193236
N0508,-16.7541458777404,-59.6116517209037,0.247939835858026
N0509,-32.5033472149648,-66.8427071455599,0.641705516043623
N0510,-13.1290638260679,-62.8462977493863,0.22093060277827
N0511,-15.6864524272207,-49.6473871245735,0.679686193325545
N0512,-24.677035720822,-62.5424802554038,0.230997286925002
N0513,-34.5803242882156,-57.3072492604178,0.0158834887232338
N0514,-25.6023538613237,-52.0053424026376,0.93163530768354
N0515,-25.3711050456721,-60.7194004706198,0.148766548692489
N0516,-17.9393569169749,-48.1636034159286,0.610179496387855
N0517,-15.091797410041,-66.8303442341883,0.251979951790561
N0518,-16.0807355344206,-71.0117203939295,4.42952569361971
N0519,-24.3593290756733,-55.0718580472152,0.268397866403198
N0520,-12.9891338897353,-54.6417563087036,0.376821735372644
N0521,-29.4069007021873,-67.889217792167,1.52750963248651
N0522,-20.2010583421686,-56.7084400905336,0.148766061716505
N0523,-30.2886497332662,-62.9436516921239,0.0952266749822678
N0524,-15.7806796988848,-57.6498971548629,0.138707179314693
N0525,-25.0323695442324,-68.8904506783888,3.6852817936852
N0526,-12.8121045556441,-58.3103450362619,0.33280458252666
N0527,-32.0232942695372,-63.0530643646387,0.197880530633572
N0528,-36.317759602432,-72.122749459661,0.160283397600391
N0529,-20.0890685836734,-54.0522794101165,0.540022487860455
N0530,-34.94110087717,-72.2647131018176,0.018741284301368
N0531,-12.7254339189387,-71.9191502724863,3.87216040129394
N0532,-15.1554079409947,-69.1048841855512,4.40190576553585
N0533,-27.1921788431202,-54.8083603713235,0.450109922106247
N0534,-19.2730508563915,-51.402386146459,0.444700638200124
N0535,-27.7968293380443,-53.8424254838109,0.428368928669519
N0536,-12.7523226452304,-60.5314891677497,0.377359461719389
N0537,-31.3535732558247,-66.5873075173643,0.666363764557379
N0538,-35.939397047199,-55.8972346350538,0.0125791666742835
N0539,-31.9463287824049,-51.0685956302884,0.0058530272672798
N0540,-34.7538305221376,-54.7366725960917,0.0436154892909539
N0541,-19.026569561533,-51.0524567064608,0.468442796539824
N0542,-29.4729728584052,-64.5806543672833,0.144029001047273
N0543,-25.4072959149756,-67.7290118807131,4.41655825414839
N0544,-18.6403091463914,-60.1387330454023,0.33655555486086
N0545,-33.0125846317562,-52.0579860747596,0.00795173726431823
N0546,-28.4226518102561,-53.4070496655568,0.47477158924492
N0547,-22.6307571700452,-48.8244207879177,0.63363856252196
N0548,-19.4163223897649,-65.5877504297009,4.50034315046064
N0549,-30.2338098511723,-59.1961741566175,0.064023811509038
N0550,-32.0162612474134,-58.5802893619427,0.0662682214322291
N0551,-21.1706008357325,-72.4782935524258,0.0200921733877268
N0552,-32.3530678168186,-54.2899440604215,0.154232513178136
N0553,-33.6381280331584,-60.3806153878945,0.0747509350981214
N0554,-29.4567717804372,-48.5359867521729,0.00285421826508029
N0555,-29.6136673174396,-63.5205249673783,0.305207415544681
N0556,-17.676420677256,-52.120472953385,0.819442747738613
N0557,-21.7984488879789,-63.3044282810783,0.496338267371402
N0558,-30.7381435402847,-69.7729772124779,2.85281813433126
N0559,-19.9461774140811,-58.6747535737114,0.112398507347935
N0560,-21.1975882705756,-67.5631669624072,4.38005905059469
N0561,-13.6680512249321,-67.2343178109891,0.202069619646109
N0562,-20.8898015147028,-58.8388432632847,0.119969658965281
N0563,-27.9197736735548,-67.4452729796736,1.64441996994539
N0564,-15.4007319977045,-65.629152467907,0.201867390777088
N0565,-24.6709851275994,-53.4516466174981,0.585061735992381
N0566,-28.1634247838815,-55.8501546257875,0.102478060063358
N0567,-21.552334382875,-59.2735411601949,0.133621452751567
N0568,-36.0660717603593,-54.6482760091071,0.0104686618244329
N0569,-21.1993888896422,-58.2830287979837,0.103351946845251
N0570,-33.4425263341249,-48.1266805270811,-0.00252711654921717
N0571,-15.7722401002758,-53.2043223942185,0.398927491575346
N0572,-33.0250657279627,-52.592059664378,0.0285913615217678
N0573,-36.8815653975036,-59.4021788568712,0.138499624370334
N0574,-34.1086007775779,-67.4263288889669,0.482899853025101
N0575,-20.586277247633,-57.7433451772869,0.0952874790782944
N0576,-23.1415730156198,-54.6590562774609,0.368491419256774
N0577,-15.4985858860419,-72.5530942850062,4.94495660462314
N0578,-22.4122381370106,-62.0362830247433,0.25119599870195
N0579,-29.0884920377231,-56.6142245535339,0.0651894179747425
N0580,-28.8701703868667,-49.2928550534848,0.00351576752691704
N0581,-22.47988339019,-71.9276193125302,0.017958880804248
N0582,-26.3650016245735,-59.2620206999416,0.0994249279329074
N0583,-12.8571001834968,-69.9262660514686,0.29253569898202
N0584,-33.0681385705099,-70.624907727784,1.18110247798549
N0585,-29.7383565207191,-59.1898675311775,0.0539117577213068
N0586,-26.0735883228358,-69.7631486160975,1.65523737127881
N0587,-27.7322272395865,-56.1709077434945,0.104078540456707
N0588,-29.2909268621313,-68.5637288307137,1.54530378379042
N0589,-36.7092520830265,-51.3977418503248,0.00114822090811319
N0590,-24.4572778657811,-51.6175948166836,0.760681674503744
N0591,-35.8366722020957,-56.0744031087376,0.01288552515197
N0592,-22.542875220274,-50.0276399503125,0.518741612687772
N0593,-32.8100736018783,-56.6043685064206,0.076065195595612
N0594,-17.8515687397456,-57.0992400978688,0.113071805964842
N0595,-14.3613030231843,-57.1297887356159,0.364556480244568
N0596,-28.0597839713841,-72.6851643361082,0.0160744064597868
N0597,-31.9128584111169,-67.24967128064,0.613953348230755
N0598,-28.1467971368911,-51.9446207877456,0.666941520364291
N0599,-29.339320769645,-56.8630450280211,0.0661359653366713
N0600,-17.2349594808812,-50.055299346035,0.545679329869238
N0601,-28.8340402863613,-71.5836930497939,0.0209281123974151
N0602,-15.1879723682478,-69.4964097164555,3.97524786186369
N0603,-34.1697568544512,-61.4784243995223,0.102241324799439
N0604,-29.4268290378744,-67.4276781425475,0.864368520870999
N0605,-20.7621674228749,-61.948509306297,0.340253364271636
N0606,-27.8270309417169,-60.7907501873983,0.0937346594023715
N0607,-34.6569466877528,-60.3525755701832,0.0841382424259534
N0608,-15.9561828513891,-49.5054802814524,0.744529507942607
N0609,-26.8847440922562,-59.437361674261,0.0886555166380333
N0610,-28.9519470980633,-64.3527316770762,0.141257753627867
N0611,-29.574697311723,-59.0688984726411,0.0587154380153724
N0612,-33.7636047045996,-55.7085677851031,0.166865703443796
N0613,-33.6300835597935,-61.4884239867276,0.120461231625354
N0614,-15.3502902049805,-68.5825559589465,1.98680359729105
N0615,-30.5241106066034,-60.4463060743857,0.0709815149622004
N0616,-16.7244080610687,-62.9462070550053,0.253946621643026
N0617,-36.6627823694436,-57.5019785197461,0.0179260640053203
N0618,-25.2835545303223,-72.3529791523018,0.018208003429509
N0619,-18.3864307404898,-61.1464655038186,0.303186398347001
N0620,-18.3578830958614,-54.431649202356,0.280266275574658
N0621,-29.6775394685462,-58.5238905971981,0.0973156646923762
N0622,-13.8370726749939,-60.5127937168874,0.195392040537998
N0623,-31.8027577938991,-50.3690337839858,0.00580038177160397
N0624,-15.5282176483554,-54.6602828409338,0.552172313620682
N0625,-28.7934884292509,-61.7413168554387,0.100003703464853
N0626,-27.5598766954895,-53.001959095384,0.440886565293834
N0627,-30.4110979299578,-60.982227803805,0.0799219422338264
N0628,-22.980602034312,-52.8651418137202,0.437354097442921
N0629,-15.3200883451943,-67.5794045831447,0.564684696732842
N0630,-13.366326156662,-55.7813328677236,0.424951936322458
N0631,-23.6281341945418,-68.9442730789279,2.33659694185726
N0632,-14.4035675359441,-68.4158613484892,1.38696607028501
N0633,-22.7241012452283,-47.9808238867115,0.512098708595271
N0634,-26.6279678179547,-60.2549681680067,0.119930568490195
N0635,-37.5690210398608,-51.7032036990874,0.000669957666431
N0636,-33.6190495409626,-48.8382785884376,-0.00107315668500841
N0637,-18.5794785783996,-57.6202978957073,0.15170546962549
N0638,-37.17519220853,-54.1508067145249,0.00771774732512327
N0639,-22.7318257976472,-56.3508109877123,0.209798717494055
N0640,-26.4058099912041,-66.3610497758077,4.70968072721204
N0641,-23.4602063383722,-68.7900073640468,2.73163411137515
N0642,-17.2890675296956,-51.8827937511647,0.765201473288314
N0643,-35.3864293788962,-71.8224489656847,0.0872324869549852
N0644,-35.0351091250475,-58.7805545656386,0.043406371658526
N0645,-37.0213764854341,-55.5184127166022,0.0108389012372772
N0646,-34.5328908071075,-58.9070261573452,0.0489221884226569
N0647,-25.2801393471566,-70.6765502281378,0.0260592401917146
N0648,-33.3035150078142,-68.8332663896183,0.877943287236009
N0649,-21.620323061254,-53.5212113265047,0.365022178062283
N0650,-15.2886924716591,-66.9219339071875,0.33926995571586
N0651,-26.2410659660311,-63.3732494803487,0.253807673758131
N0652,-19.591261801073,-60.1902847301635,0.253225627948378
N0653,-30.6222673144761,-61.8215981070518,0.117834311596012
N0654,-36.9224805169844,-55.8908000342505,0.0119310918570417
N0655,-26.307035595275,-51.9297953197871,1.08225888982375
N0656,-32.633316016073,-67.069277357482,0.63089853281055
N0657,-18.6735945919406,-55.1052763808543,0.182203784022213
N0658,-34.8211265293514,-62.938126830495,0.137977979945483
N0659,-29.1552055492323,-70.6207737847794,2.40414088000242
N0660,-35.529431969593,-59.0016522795435,0.0415758814609723
N0661,-15.445714761664,-50.9474132523161,0.307564217298872
N0662,-25.7335916825727,-65.1506083232586,1.38465223574386
N0663,-19.6703128919798,-57.8120233836174,0.097412739293866
N0664,-26.058139241281,-56.0029283502619,0.160931610984064
N0665,-26.8167828878932,-51.4419258189117,1.28384908335164
N0666,-35.0304836532709,-52.3106144711425,0.00846658133851552
N0667,-18.5621185160531,-67.5838760840166,3.79789902095331
N0668,-17.6199838097766,-68.1869568580235,3.92890470957496
N0669,-26.6987455629738,-65.1987827995321,0.586781623480883
N0670,-23.7605264366886,-56.6648312718444,0.179195505371357
N0671,-37.3999684487004,-62.244309090797,0.248775283796311
N0672,-34.9735189703635,-68.191581165647,0.596829328813471
N0673,-25.3850967005292,-50.5636134496255,0.835951613565721
N0674,-17.7334315654046,-53.2748629663023,0.761299768189951
N0675,-13.3554236987864,-53.4653881773191,0.358815331266003
N0676,-17.178060840386,-59.0995492764747,0.159116093401194
N0677,-20.4917793569117,-64.3870401921156,1.56491965044273
N0678,-28.9762191455235,-58.3936527137149,0.0698282001204417
N0679,-15.139657797776,-62.5406534778144,0.264831958604971
N0680,-18.0199718381837,-55.9102439308587,0.149551594048365
N0681,-13.2634588657708,-64.0195521667225,0.16237739248814
N0682,-31.5740171463573,-57.9651097763633,0.0634157477820905
N0683,-19.3993116665163,-63.4227015449306,0.989263693209209
N0684,-26.0071588414289,-59.189718507924,0.109758886332217
N0685,-14.9852925710777,-49.7341696713279,0.74449135072926
N0686,-13.7393812675212,-72.0564227497002,3.8337371725243
N0687,-24.3602473480908,-61.9646006977487,0.201363396270899
N0688,-24.1016838308432,-61.301405670867,0.190049021016404
N0689,-18.4738942819526,-65.6420105169257,2.52423479118395
N0690,-17.2655116227295,-52.2066994423544,0.689371168475266
N0691,-17.5785918182128,-55.8832762749788,0.135442353609858
N0692,-20.1475046514755,-56.451394710574,0.118850163932325
N0693,-36.7638649785257,-59.0309343767962,0.102913940658735
N0694,-34.3188351142308,-62.2750783239375,0.12115684828292
N0695,-16.1076569384931,-67.3263310960617,1.94958752253964
N0696,-30.5472990602475,-72.2580920851594,0.0131966898720658
N0697,-24.6788109613484,-50.95028250583,0.886675224354681
N0698,-20.9013724060736,-56.4804162819779,0.321530318522042
N0699,-33.1702919444397,-60.1084091940003,0.0210091777635386
N0700,-26.2922694991307,-70.0623951555986,1.0307361411181
N0701,-27.0564546081966,-66.6437130574806,2.7804430273844
N0702,-15.7895703952245,-71.7212540274585,4.71394303164759
N0703,-17.2260069097979,-53.2216380906858,0.673366922929277
N0704,-37.2393019283839,-66.627178659163,0.278001355238423
N0705,-17.7853563612724,-50.7748134746565,0.659802832718205
N0706,-17.4197584317623,-57.5976472808503,0.106853755702679
N0707,-22.7751418550849,-48.9132723958293,0.614360735082569
N0708,-15.8316521126459,-65.480182590792,0.201688199019927
N0709,-21.372047515247,-58.2226224357833,0.101128554565953
N0710,-23.7012447978376,-68.4683772897201,2.34152786772172
N0711,-31.6038664306998,-71.8320805174914,0.0185394317543286
N0712,-20.5820615694309,-55.7589614750161,0.180501309618846
N0713,-21.6868706110804,-49.5812891823618,0.420182301477404
N0714,-24.8776117883518,-56.5099648422608,0.174753968690121
N0715,-18.5632282916751,-50.7212675488653,0.713635193956134
N0716,-30.6311137264274,-66.4654850879523,0.971294333378897
N0717,-16.8497410177951,-55.3031164671309,0.162915222839921
N0718,-27.6502448341578,-59.0348787607322,0.0660361562171817
N0719,-17.5937058797543,-56.526250624017,0.123017968605114
N0720,-16.7253878007761,-66.64222688784,4.2285883819262
N0721,-24.2916324484123,-50.7916564550678,0.861533944630041
N0722,-21.9897219626651,-48.4328434638366,0.529212119842351
N0723,-27.4065726642993,-56.0496517793972,0.116138957540222
N0724,-26.9829502300746,-58.8655385655191,0.0811330734647029
N0725,-37.6186303931841,-63.5211898152815,0.185020307861877
N0726,-37.6083687667308,-58.0476695086563,0.0701816368228758
N0727,-13.9071643961627,-65.9238922094106,0.183336426667316
N0728,-15.9585287248988,-63.3243740907052,0.240376523410993
N0729,-23.5616514880497,-68.1306089202085,2.33993222721655
N0730,-27.5343834163781,-50.7447177274361,0.938514647807758
N0731,-30.8440263023339,-63.8293370861231,0.326134602505559
N0732,-25.5639503674879,-50.1640888124072,0.892948869003148
N0733,-22.6436997482291,-59.05427334381,0.127702091291067
N0734,-18.2479062630552,-50.572025387954,0.61387542597624
N0735,-23.7630275616716,-64.8967733519137,0.826794782125424
N0736,-25.3864767110378,-47.9457968912301,-0.000674211777425974
N0737,-18.9972346350072,-65.1590179099976,2.19256471092542
N0738,-21.6767448413078,-63.912209975632,1.26319728463667
N0739,-27.3423585548263,-55.2492181055943,0.191633199911754
N0740,-30.8523888107168,-48.7372188316832,0.000489241734621211
N0741,-25.0983389522873,-49.1120732228328,1.15794741046062
N0742,-21.3913344490767,-63.1420384763936,0.46281610052306
N0743,-15.6128987821345,-55.683444217771,0.194001705525881
N0744,-30.0583206917897,-59.0258488083844,0.059109501581844
N0745,-16.8445877422321,-72.4258707434525,0.0283970953596799
N0746,-12.9732272726825,-57.5630969595458,0.3368320702416
N0747,-31.4918672076389,-49.08067007334,-0.000425145886158489
N0748,-13.298200585506,-68.5622953622892,0.24933611410178
N0749,-27.7277060875798,-54.9256331502579,0.180638669812775
N0750,-28.2891437156075,-51.4522993204893,0.852669225356302
N0751,-15.301745516342,-59.5109248421206,0.245760483822534
N0752,-37.6025110038475,-55.8218570412704,0.0112044272249975
N0753,-15.6347131042437,-72.7625718755008,4.42999813322056
N0754,-16.5504348736491,-56.8481464861651,0.120044047437464
N0755,-21.7471473681029,-60.1463187492668,0.169387761791041
N0756,-13.482015535879,-51.4124333824555,0.220914923950258
N0757,-14.7782201094917,-61.897164584695,0.293961127125438
N0758,-28.1463787751488,-64.8319530795011,0.676232982262311
N0759,-19.9380026370464,-70.5219118910944,0.0253449640685476
N0760,-37.0511900302727,-50.0602555304581,-0.00212808536600765
N0761,-31.4959526520204,-67.3220574546708,0.603661677208727
N0762,-36.2274376457219,-59.4371568182191,0.0767887835146936
N0763,-29.4235460792312,-50.923379751492,0.833237704020845
N0764,-18.9539296835912,-53.0165645616672,0.605760220649895
N0765,-29.3608173244916,-61.2144494790185,0.0836596422591847
N0766,-13.6845038880522,-55.5167254045684,0.477314265051768
N0767,-29.4600743899867,-62.5000894902275,0.105311371344963
N0768,-35.9354733153412,-48.6874141101667,-0.00380545392596044
N0769,-14.0095622189853,-48.6694774078063,0.525448000781558
N0770,-25.0073253721499,-50.9503269066337,0.715442472623733
N0771,-16.6330093441219,-56.3101742056246,0.128299161458709
N0772,-14.7787014402816,-64.7982689929652,0.181622645571562
N0773,-36.4438552075736,-69.660793890227,1.17317154099532
N0774,-20.2848768500541,-52.6947026229439,0.457326443344529
N0775,-23.4342912981912,-56.5662475060049,0.166888776719757
N0776,-26.1242927252428,-65.3057941964855,0.849417580569451
N0777,-20.3744431199853,-61.3288881851495,0.285544113739218
N0778,-22.456346668469,-56.0796880616712,0.507549906917977
N0779,-25.7834871963987,-61.2653541856284,0.166121415462902
N0780,-28.8983109620392,-72.8113333527517,0.0150261292352697
N0781,-31.3086421919096,-71.6338703119819,0.022847390446554
N0782,-29.9873291616735,-68.6326978890843,1.48829031588546
N0783,-23.9618148612146,-66.0652901313106,4.05252287946875
N0784,-24.4523589924687,-60.3781306192643,0.158073671763455
N0785,-28.4616912693538,-62.5589646649822,0.13114861462967
N0786,-28.3223908605158,-54.3685252292401,0.244600747010253
N0787,-23.0145865189445,-69.200863123639,2.03000298108931
N0788,-35.9272461863362,-58.2857784463958,0.0323280050186308
N0789,-30.0433560143892,-54.5291686527567,0.157500692215998
N0790,-25.4933016106455,-67.8627521890042,4.96163027597115
N0791,-33.1385029014379,-49.3592270606473,0.00113097969861369
N0792,-32.082273263476,-55.8945698184867,0.146767935275761
N0793,-37.5901567537757,-56.4787096915667,0.0121171207762008
N0794,-37.6422822845831,-51.2311862048373,-0.000434779599120264
N0795,-17.5437428217585,-62.95578525367,0.337852185998293
N0796,-25.403926913768,-60.8442080333569,0.152772931848181
N0797,-22.2711664457671,-60.2959920193981,0.168474383619895
N0798,-22.1416847147242,-53.09913903214,0.351006858178235
N0799,-28.8228450439511,-54.2460035511972,0.356592722855929
N0800,-18.3364541317506,-53.478565076263,0.547231136857478
N0801,-22.7084348977583,-68.0067462307898,3.96035459117513
N0802,-26.7330113535901,-68.9753266332091,3.94193300551602
N0803,-30.743856645489,-54.8557674960027,0.139747539758663
N0804,-19.7912076775409,-59.2735799963463,0.137694875350159
N0805,-27.9016419988133,-72.2705682220732,0.014045014505683
N0806,-28.5363320472819,-54.354318543642,0.349051740102501
N0807,-13.2720525749829,-69.135558773035,0.295643022787731
N0808,-17.1728304513138,-65.0494151312622,0.548650557954939
N0809,-17.051597048506,-57.1927593431868,0.115428512191926
N0810,-33.5425411353086,-50.5831051696479,0.00595399308845658
N0811,-30.9230078467275,-56.3211727876315,0.301669601312863
N0812,-20.3343877975058,-48.6059060156839,0.494503889131432
N0813,-14.6550377512141,-50.5781828271589,0.263099820271956
N0814,-34.597358783473,-70.8185944995464,1.20001153195115
N0815,-24.5591784089148,-65.9281071541962,3.92723850948635
N0816,-31.9629334024447,-58.897352463192,0.0774076845778803
N0817,-13.6927145210061,-55.1147365343826,0.387582424406803
N0818,-22.6543172912459,-48.2317566706481,0.480556440159111
N0819,-25.1262157070573,-71.2069466302669,0.0150823024439481
N0820,-27.6507131729977,-65.834389257773,1.00185423395506
N0821,-14.1875020140258,-61.4687022882368,0.197332236922161
N0822,-25.8295442060239,-53.3731745996853,0.496468976546
N0823,-36.919453206388,-54.149608370126,0.00862031636011276
N0824,-25.072155458374,-61.2356076727321,0.167599548054169
N0825,-20.6231615680843,-65.1922695834619,2.52330011677418
N0826,-13.547541983634,-54.7300857007644,0.457708113941294
N0827,-23.2034624158887,-50.8533489621027,0.438045951640217
N0828,-25.0555572295355,-49.4872621101268,0.545343310617026
N0829,-25.172358433284,-61.2271053379062,0.165672832707319
N0830,-31.8202888819949,-63.2656738183301,0.226643929222792
N0831,-22.7584087125298,-57.0726131779946,0.155401584834847
N0832,-37.2144015874315,-70.0735348446171,2.85412913310516
N0833,-17.8076348196285,-52.7389795840899,0.730631900778045
N0834,-18.1616040226359,-66.2573160406003,3.57603063439765
N0835,-23.981241481789,-52.0410737806657,0.481408971059052
N0836,-17.423199424205,-53.944650418239,0.645837828335603
N0837,-32.0420461701891,-50.8081518775356,0.00603896799139252
N0838,-13.8956031556221,-52.5543055584907,0.370569022033087
N0839,-32.9916285816075,-50.0612131978205,0.00474662899612812
N0840,-14.1864528092958,-68.6054293810881,1.32277875565394
N0841,-28.0060273687849,-56.4617511107408,0.0957025197092413
N0842,-27.695432931462,-67.4669088254529,3.27074687486451
N0843,-29.8805651705622,-60.3328477016803,0.0749408599066952
N0844,-13.1938900473034,-70.9393655589034,1.09055557816682
N0845,-32.5591793048471,-56.2670551811192,0.134625206628891
N0846,-25.5593982373641,-71.9991103691511,0.0159262204423857
N0847,-16.886657748272,-72.4850393546676,0.0269596610393229
N0848,-20.5759805452432,-65.2148888360313,3.21192704757028
N0849,-26.7543007008053,-63.8560093614068,0.229583167699136
N0850,-13.0655397800568,-67.2804736222981,0.197790215470591
N0851,-13.4880043474902,-66.9148394177737,0.193976466979019
N0852,-14.7543661909431,-51.6820877874187,0.253361951023944
N0853,-25.269070159257,-67.702891565395,4.14987567816842
N0854,-25.1880395305753,-55.4953105383531,0.292671050285119
N0855,-14.4577458064806,-55.6012516710447,0.391502678516053
N0856,-18.9956335285193,-58.2111452354636,0.122940528747228
N0857,-24.5406525286104,-71.3148595009068,0.0139392254329795
N0858,-12.7596464495452,-49.396657601789,0.237218404734255
N0859,-31.8771802465325,-52.8474927619786,0.0600229524574492
N0860,-17.692969674055,-65.5747871179482,3.97402621920784
N0861,-17.0450895367866,-55.3222384637325,0.157354950925622
N0862,-36.1981367357532,-50.8141863006699,0.000441580549317302
N0863,-28.9816755433016,-53.5240890550539,0.338581136117639
N0864,-14.557992669967,-67.6570068155215,0.462645166346297
N0865,-32.7321713322923,-56.7807143195908,0.0957312322457876
N0866,-28.3000048576854,-52.2356192202008,0.659247854360532
N0867,-14.4956734177636,-55.0059791869977,0.415565818534463
N0868,-32.6174250335979,-69.1911879510112,2.85816998006407
N0869,-19.2073849197977,-59.1133451440434,0.315967991015156
N0870,-19.6978386661959,-70.2776736051672,0.0301134998741743
N0871,-37.644808171105,-65.7985795089503,0.250187420918845
N0872,-33.9816197524227,-60.0579276338024,0.0762929240866291
N0873,-14.7714216525999,-50.4482530019005,0.279931974351668
N0874,-24.9584578405407,-53.6717982473652,0.539287898954439
N0875,-37.2253929051223,-54.2793229434543,0.00785273410520725
N0876,-35.8377085894988,-57.0068079388267,0.0150402911704421
N0877,-23.6630396873518,-55.5907526621086,0.39388534910381
N0878,-27.7353840855115,-66.2657658837576,0.810192241165016
N0879,-33.2167026820205,-72.0401798902732,0.0163097896656005
N0880,-25.2004122441171,-54.844981104203,0.263712042684262
N0881,-30.644898895428,-65.6310327150538,0.235949940316879
N0882,-25.2631392060607,-65.7770314868898,2.55815160876366
N0883,-29.8012468133593,-49.8600143083185,0.00277144935285147
N0884,-21.2154718176999,-52.6346733416127,0.373727496753333
N0885,-16.1974344673089,-51.668458498534,0.360204448650841
N0886,-32.6892726819912,-55.8638351024891,0.0954796873317259
N0887,-35.6496540957827,-55.5152960688878,0.0123701848395091
N0888,-30.4299789468432,-59.3465100278363,0.0573488771966622
N0889,-23.8406187113098,-59.2402091019509,0.133919262754036
N0890,-13.54276464807,-61.6334225414011,0.186465143286848
N0891,-31.0656312145133,-68.9861944226018,2.0336132836826
N0892,-32.9316139103992,-61.5528483888381,0.134810608538757
N0893,-23.4430057300921,-54.3931969188588,0.333466873611436
N0894,-31.0725795328489,-67.004920755655,0.566991656972286
N0895,-29.7705951014862,-49.4516591498403,0.00281521602252227
N0896,-13.4744852689907,-55.2672050295245,0.434343298169599
N0897,-36.4129328999263,-47.9528575619929,-0.00438956535575742
N0898,-17.1327747097392,-55.1137754560512,0.160625437794265
N0899,-18.0354403028895,-51.3045882655329,0.706868459282848
N0900,-32.7566808204431,-48.0114073442814,-0.00259529276339735
N0901,-31.7327811842006,-55.423784498928,0.17858593713371
N0902,-14.9743637800563,-68.6569344065883,2.60046526994841
N0903,-24.0900502614631,-63.0738734870096,0.239837376474082
N0904,-23.8571538430439,-51.247743618464,0.935032211313356
N0905,-27.6607737152655,-51.4888740576752,0.685301246963068
N0906,-19.9251471724478,-57.0764935800696,0.19661016196208
N0907,-35.9974152422032,-71.666989702716,0.176464787458838
N0908,-26.2793498896898,-69.7587044728262,1.61821861953038
N0909,-35.1994188046546,-71.8102908172227,0.41048536973753
N0910,-19.8340257567978,-58.5080498945006,0.109016775521277
N0911,-21.2874347754696,-62.310551062045,0.324187143809318
N0912,-25.3640782401264,-49.8457753174686,0.975554916699856
N0913,-15.6939732295433,-60.5220676524667,0.251989931741465
N0914,-21.9509022025629,-70.7967965337899,0.0183602754429408
N0915,-15.8825213591487,-58.4162034907919,0.152447068315548
N0916,-18.8110697249468,-55.6360304457769,0.153826716587734
N0917,-28.9835282815078,-48.6313573037886,0.00283128119016887
N0918,-32.4006413572005,-58.7418467155853,0.0679708830718732
N0919,-31.5118306425455,-72.3746795038109,0.0114989736442323
N0920,-14.962798127375,-68.4691322430825,1.70362053261646
N0921,-33.0360430758149,-62.924835914385,0.15207287836502
N0922,-16.8441470403896,-61.3817210438111,0.422381514740711
N0923,-32.0265119773925,-64.4979916889211,1.08461969751869
N0924,-21.7697897873213,-72.8459431972103,0.0193816104669043
N0925,-24.1735076723031,-55.474070236913,0.211910110533806
N0926,-22.4143566513967,-54.3251494856668,0.431244152530791
N0927,-33.9705625087351,-57.3486309259425,0.137875088388079
N0928,-29.2239725688118,-52.5222301221556,0.618222305635097
